"Goal","Target","Indicator","SeriesCode","SeriesDescription","GeoAreaCode","GeoAreaName","Activity","Location","Reporting Type","Units","2022","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_GEN","Total wastewater generated (million m3/year)","50","Bangladesh","ISIC4_A","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_GEN","Total wastewater generated (million m3/year)","50","Bangladesh","ISIC4_B","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_GEN","Total wastewater generated (million m3/year)","50","Bangladesh","ISIC4_C","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_GEN","Total wastewater generated (million m3/year)","50","Bangladesh","ISIC4_D","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_GEN","Total wastewater generated (million m3/year)","50","Bangladesh","ISIC4_E","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_GEN","Total wastewater generated (million m3/year)","50","Bangladesh","ISIC4_F","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_GEN","Total wastewater generated (million m3/year)","50","Bangladesh","PRIV_HH","ALLAREA","G","M_M3_PER_YR","1049.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_GEN","Total wastewater generated (million m3/year)","50","Bangladesh","SERV_HH","ALLAREA","G","M_M3_PER_YR","1733.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_GEN","Total wastewater generated (million m3/year)","50","Bangladesh","SERVICES","ALLAREA","G","M_M3_PER_YR","683.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_GEN","Total wastewater generated (million m3/year)","50","Bangladesh","TOTAL","ALLAREA","G","M_M3_PER_YR","1733.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
